"Home name",Long,Lat
Gamil,-8.5943948126722,41.51918260056

,,"Product name","Product type",,"Product name","Product type",,"Product name","Product type",
,,"Rooms ACs",NLPC,,"Ground Floor AC",NLY,,"Water Heater",NLPO,

Timestamp,"Timezone : Europe/Lisbon","Standard Tariff Bill","Standard Tariff Wh",,"Standard Tariff Bill","Standard Tariff Wh",,"Standard Tariff Bill","Standard Tariff Wh",
1765757700,"2025/12/15 00:15:00",0.0816,320,,0.0056,22,,0.0003,1,
1765759500,"2025/12/15 00:45:00",0.0995,390,,0.0056,22,,0.0003,1,
1765761300,"2025/12/15 01:15:00",0.076,298,,0.0059,23,,0.0003,1,
1765763100,"2025/12/15 01:45:00",0.0847,332,,0.0059,23,,0.0003,1,
1765764900,"2025/12/15 02:15:00",0.0806,316,,0.0056,22,,0.0003,1,
1765766700,"2025/12/15 02:45:00",0.0842,330,,0.0056,22,,0.0003,1,
1765768500,"2025/12/15 03:15:00",0.0887,348,,0.0056,22,,0.0003,1,
1765770300,"2025/12/15 03:45:00",0.0839,329,,0.0056,22,,0.0003,1,
1765772100,"2025/12/15 04:15:00",0.0844,331,,0.0056,22,,0.0003,1,
1765773900,"2025/12/15 04:45:00",0.0872,342,,0.0056,22,,0.0003,1,
1765775700,"2025/12/15 05:15:00",0.0857,336,,0.0059,23,,0.0003,1,
1765777500,"2025/12/15 05:45:00",0.0834,327,,0.0056,22,,0.3203,1256,
1765779300,"2025/12/15 06:15:00",0.0864,339,,0.0054,21,,0.2364,927,
1765781100,"2025/12/15 06:45:00",0.0882,346,,0.0056,22,,0.0003,1,
1765782900,"2025/12/15 07:15:00",0.1015,398,,0.0056,22,,0.0003,1,
1765784700,"2025/12/15 07:45:00",0.0755,296,,0.0056,22,,0.0003,1,
1765786500,"2025/12/15 08:15:00",0.1012,397,,0.0056,22,,0.0003,1,
1765788300,"2025/12/15 08:45:00",0.0954,374,,0.0056,22,,0.0003,1,
1765790100,"2025/12/15 09:15:00",0.1028,403,,0.0056,22,,0.0003,1,
1765791900,"2025/12/15 09:45:00",0.0956,375,,0.0056,22,,0.0003,1,
1765793700,"2025/12/15 10:15:00",0.1023,401,,0.0056,22,,0.0003,1,
1765795500,"2025/12/15 10:45:00",0.0875,343,,0.0056,22,,0.0003,1,
1765797300,"2025/12/15 11:15:00",0.0903,354,,0.0056,22,,0.0003,1,
1765799100,"2025/12/15 11:45:00",0.0954,374,,0.0056,22,,0.0003,1,
1765800900,"2025/12/15 12:15:00",0.1046,410,,0.0056,22,,0.0003,1,
1765802700,"2025/12/15 12:45:00",0.0938,368,,0.0056,22,,0.0003,1,
1765804500,"2025/12/15 13:15:00",0.0954,374,,0.0056,22,,0.0003,1,
1765806300,"2025/12/15 13:45:00",0.0995,390,,0.0056,22,,0.0003,1,
1765808100,"2025/12/15 14:15:00",0.1071,420,,0.0056,22,,0.0003,1,
1765809900,"2025/12/15 14:45:00",0.0571,224,,0.0059,23,,0.0003,1,
1765811700,"2025/12/15 15:15:00",0.0913,358,,0.0056,22,,0.0003,1,
1765813500,"2025/12/15 15:45:00",0.1074,421,,0.0056,22,,0.0003,1,
1765815300,"2025/12/15 16:15:00",0.0954,374,,0.0056,22,,0.0003,1,
1765817100,"2025/12/15 16:45:00",0.1081,424,,0.0054,21,,0.0003,1,
1765818900,"2025/12/15 17:15:00",0.0864,339,,0.0056,22,,0.0003,1,
1765820700,"2025/12/15 17:45:00",0.1038,407,,0.0054,21,,0.3065,1202,
1765822500,"2025/12/15 18:15:00",0.104,408,,0.0054,21,,0.3114,1221,
1765824300,"2025/12/15 18:45:00",0.0839,329,,0.0054,21,,0.3131,1228,
1765826100,"2025/12/15 19:15:00",0.1028,403,,0.0054,21,,0.3078,1207,
1765827900,"2025/12/15 19:45:00",0.1033,405,,0.0051,20,,0.3047,1195,
1765829700,"2025/12/15 20:15:00",0.1097,430,,0.0054,21,,0.3078,1207,
1765831500,"2025/12/15 20:45:00",0.0949,372,,0.0054,21,,0.3093,1213,
1765833300,"2025/12/15 21:15:00",0.0316,124,,0.0046,18,,0.2306,904,
1765835100,"2025/12/15 21:45:00",0.0564,221,,0.0059,23,,0.0056,22,
1765836900,"2025/12/15 22:15:00",0.1058,415,,0.0056,22,,0.0003,1,
1765838700,"2025/12/15 22:45:00",0.0982,385,,0.0054,21,,0.0003,1,
1765840500,"2025/12/15 23:15:00",0.1017,399,,0.0054,21,,0.0003,1,
1765842300,"2025/12/15 23:45:00",0.0954,374,,0.0054,21,,0.0003,1,
1765844100,"2025/12/16 00:15:00",0.088,345,,0.0054,21,,0.0003,1,
1765845900,"2025/12/16 00:45:00",0.102,400,,0.0054,21,,0.0003,1,
1765847700,"2025/12/16 01:15:00",0.0893,350,,0.0054,21,,0.0003,1,
1765849500,"2025/12/16 01:45:00",0.0977,383,,0.0054,21,,0.0003,1,
1765851300,"2025/12/16 02:15:00",0.0997,391,,0.0054,21,,0.0003,1,
1765853100,"2025/12/16 02:45:00",0.0974,382,,0.0054,21,,0.0003,1,
1765854900,"2025/12/16 03:15:00",0.0913,358,,0.0054,21,,0.0003,1,
1765856700,"2025/12/16 03:45:00",0.102,400,,0.0054,21,,0.0003,1,
1765858500,"2025/12/16 04:15:00",0.0882,346,,0.0054,21,,0.0003,1,
1765860300,"2025/12/16 04:45:00",0.0972,381,,0.0054,21,,0.0003,1,
1765862100,"2025/12/16 05:15:00",0.0941,369,,0.0054,21,,0.0003,1,
1765863900,"2025/12/16 05:45:00",0.0928,364,,0.0051,20,,0.2874,1127,
1765865700,"2025/12/16 06:15:00",0.0938,368,,0.0051,20,,0.0252,99,
1765867500,"2025/12/16 06:45:00",0.091,357,,0.0051,20,,0.0003,1,
1765869300,"2025/12/16 07:15:00",0.0951,373,,0.0051,20,,0.0003,1,
1765871100,"2025/12/16 07:45:00",0.0747,293,,0.0054,21,,0.0003,1,
1765872900,"2025/12/16 08:15:00",0.1125,441,,0.0051,20,,0.1986,779,
1765874700,"2025/12/16 08:45:00",0.1063,417,,0.0056,22,,0.1086,426,
1765876500,"2025/12/16 09:15:00",0.1313,515,,0.0054,21,,0.0003,1,
1765878300,"2025/12/16 09:45:00",0.117,459,,0.0054,21,,0.002,8,
1765880100,"2025/12/16 10:15:00",0.0778,305,,0.0056,22,,0.0097,38,
1765881900,"2025/12/16 10:45:00",0.0607,238,,0.0056,22,,0.0071,28,
1765883700,"2025/12/16 11:15:00",0.0553,217,,0.0059,23,,0.0094,37,
1765885500,"2025/12/16 11:45:00",0.0808,317,,0.0056,22,,0.0074,29,
1765887300,"2025/12/16 12:15:00",0.0648,254,,0.0059,23,,0.0092,36,
1765889100,"2025/12/16 12:45:00",0.0691,271,,0.0059,23,,0.0084,33,
1765890900,"2025/12/16 13:15:00",0.0737,289,,0.0056,22,,0.0069,27,
1765892700,"2025/12/16 13:45:00",0.0676,265,,0.0059,23,,0.0087,34,
1765894500,"2025/12/16 14:15:00",0.0849,333,,0.0056,22,,0.0003,1,
1765896300,"2025/12/16 14:45:00",0.0806,316,,0.0056,22,,0.0107,42,
1765898100,"2025/12/16 15:15:00",0.0732,287,,0.0056,22,,0.0079,31,
1765899900,"2025/12/16 15:45:00",0.0757,297,,0.0056,22,,0.0066,26,
1765901700,"2025/12/16 16:15:00",0.0905,355,,0.0056,22,,0.0003,1,
1765903500,"2025/12/16 16:45:00",0.078,306,,0.0056,22,,0.0003,1,
1765905300,"2025/12/16 17:15:00",0.0711,279,,0.0056,22,,0.0003,1,
1765907100,"2025/12/16 17:45:00",0.0989,388,,0.0054,21,,0.3065,1202,
1765908900,"2025/12/16 18:15:00",0.0989,388,,0.0054,21,,0.3096,1214,
1765910700,"2025/12/16 18:45:00",0.0923,362,,0.0054,21,,0.2382,934,
1765912500,"2025/12/16 19:15:00",0.0949,372,,0.0056,22,,0.0003,1,
1765914300,"2025/12/16 19:45:00",0.0964,378,,0.0054,21,,0.0003,1,
1765916100,"2025/12/16 20:15:00",0.0857,336,,0.0054,21,,0.0003,1,
1765917900,"2025/12/16 20:45:00",0.0831,326,,0.0054,21,,0.0003,1,
1765919700,"2025/12/16 21:15:00",0.0819,321,,0.0051,20,,0.2703,1060,
1765921500,"2025/12/16 21:45:00",0.0683,268,,0.0054,21,,0.0054,21,
1765923300,"2025/12/16 22:15:00",0.0926,363,,0.0048,19,,0.0003,1,
1765925100,"2025/12/16 22:45:00",0.0564,221,,0.0034,13,,0,0,
1765926900,"2025/12/16 23:15:00",0.0954,374,,0.0051,20,,0.0003,1,
1765928700,"2025/12/16 23:45:00",0.0977,383,,0.0051,20,,0.0003,1,
1765930500,"2025/12/17 00:15:00",0.1002,393,,0.0051,20,,0.0003,1,
1765932300,"2025/12/17 00:45:00",0.0867,340,,0.0054,21,,0.0003,1,
1765934100,"2025/12/17 01:15:00",0.0974,382,,0.0054,21,,0.0003,1,
1765935900,"2025/12/17 01:45:00",0.1058,415,,0.0054,21,,0.0003,1,
1765937700,"2025/12/17 02:15:00",0.0893,350,,0.0054,21,,0.0003,1,
1765939500,"2025/12/17 02:45:00",0.1066,418,,0.0054,21,,0.0003,1,
1765941300,"2025/12/17 03:15:00",0.1046,410,,0.0054,21,,0.0003,1,
1765943100,"2025/12/17 03:45:00",0.1038,407,,0.0054,21,,0.0003,1,
1765944900,"2025/12/17 04:15:00",0.0941,369,,0.0054,21,,0.0003,1,
1765946700,"2025/12/17 04:45:00",0.114,447,,0.0054,21,,0.0003,1,
1765948500,"2025/12/17 05:15:00",0.1137,446,,0.0054,21,,0.0003,1,
1765950300,"2025/12/17 05:45:00",0.1038,407,,0.0051,20,,0.2912,1142,
1765952100,"2025/12/17 06:15:00",0.1145,449,,0.0048,19,,0.2874,1127,
1765953900,"2025/12/17 06:45:00",0.1181,463,,0.0048,19,,0.293,1149,
1765955700,"2025/12/17 07:15:00",0.0997,391,,0.0051,20,,0.1053,413,
1765957500,"2025/12/17 07:45:00",0.1102,432,,0.0051,20,,0.0003,1,
1765959300,"2025/12/17 08:15:00",0.1061,416,,0.0051,20,,0.1418,556,
1765961100,"2025/12/17 08:45:00",0.1137,446,,0.0051,20,,0.0003,1,
1765962900,"2025/12/17 09:15:00",0.1221,479,,0.0054,21,,0.0003,1,
1765964700,"2025/12/17 09:45:00",0.1102,432,,0.0056,22,,0.0003,1,
1765966500,"2025/12/17 10:15:00",0.1137,446,,0.0054,21,,0.0003,1,
1765968300,"2025/12/17 10:45:00",0.1127,442,,0.0054,21,,0.0003,1,
1765970100,"2025/12/17 11:15:00",0.1084,425,,0.0054,21,,0.0003,1,
1765971900,"2025/12/17 11:45:00",0.101,396,,0.0056,22,,0.0003,1,
1765973700,"2025/12/17 12:15:00",0.1033,405,,0.0056,22,,0.0082,32,
1765975500,"2025/12/17 12:45:00",0.0875,343,,0.0056,22,,0.0084,33,
1765977300,"2025/12/17 13:15:00",0.101,396,,0.0056,22,,0.0082,32,
1765979100,"2025/12/17 13:45:00",0.0882,346,,0.0056,22,,0.0082,32,
1765980900,"2025/12/17 14:15:00",0.1,392,,0.0056,22,,0.0061,24,
1765982700,"2025/12/17 14:45:00",0.0926,363,,0.0056,22,,0.0003,1,
1765984500,"2025/12/17 15:15:00",0.0961,377,,0.0056,22,,0.0003,1,
1765986300,"2025/12/17 15:45:00",0.0933,366,,0.0056,22,,0.0003,1,
1765988100,"2025/12/17 16:15:00",0.0982,385,,0.0056,22,,0.0003,1,
1765989900,"2025/12/17 16:45:00",0.0882,346,,0.0056,22,,0.0003,1,
1765991700,"2025/12/17 17:15:00",0.1048,411,,0.0054,21,,0.0003,1,
1765993500,"2025/12/17 17:45:00",0.0977,383,,0.0054,21,,0.3045,1194,
1765995300,"2025/12/17 18:15:00",0.0923,362,,0.0054,21,,0.0961,377,
1765997100,"2025/12/17 18:45:00",0.0995,390,,0.0054,21,,0.1275,500,
1765998900,"2025/12/17 19:15:00",0.1035,406,,0.0054,21,,0.0003,1,
1766000700,"2025/12/17 19:45:00",0.0933,366,,0.0054,21,,0.0003,1,
1766002500,"2025/12/17 20:15:00",0.0972,381,,0.0054,21,,0.1186,465,
1766004300,"2025/12/17 20:45:00",0.0785,308,,0.0054,21,,0.3078,1207,
1766006100,"2025/12/17 21:15:00",0.0936,367,,0.0056,22,,0.0737,289,
1766007900,"2025/12/17 21:45:00",0.0895,351,,0.0054,21,,0.0003,1,
1766009700,"2025/12/17 22:15:00",0.0921,361,,0.0054,21,,0.0003,1,
1766011500,"2025/12/17 22:45:00",0.0933,366,,0.0054,21,,0.0003,1,
1766013300,"2025/12/17 23:15:00",0.0938,368,,0.0054,21,,0.0003,1,
1766015100,"2025/12/17 23:45:00",0.0954,374,,0.0054,21,,0.0003,1,
1766016900,"2025/12/18 00:15:00",0.1061,416,,0.0054,21,,0.0003,1,
1766018700,"2025/12/18 00:45:00",0.0941,369,,0.0054,21,,0.0003,1,
1766020500,"2025/12/18 01:15:00",0.0931,365,,0.0054,21,,0.0003,1,
1766022300,"2025/12/18 01:45:00",0.1,392,,0.0054,21,,0.0003,1,
1766024100,"2025/12/18 02:15:00",0.0987,387,,0.0054,21,,0.0003,1,
1766025900,"2025/12/18 02:45:00",0.1002,393,,0.0054,21,,0.0003,1,
1766027700,"2025/12/18 03:15:00",0.0921,361,,0.0054,21,,0.0003,1,
1766029500,"2025/12/18 03:45:00",0.0938,368,,0.0054,21,,0.0003,1,
1766031300,"2025/12/18 04:15:00",0.0944,370,,0.0054,21,,0.0003,1,
1766033100,"2025/12/18 04:45:00",0.0984,386,,0.0054,21,,0.0003,1,
1766034900,"2025/12/18 05:15:00",0.0944,370,,0.0054,21,,0.0003,1,
1766036700,"2025/12/18 05:45:00",0.0849,333,,0.0056,22,,0.2749,1078,
1766038500,"2025/12/18 06:15:00",0.1012,397,,0.0056,22,,0.0003,1,
1766040300,"2025/12/18 06:45:00",0.0956,375,,0.0056,22,,0.0003,1,
1766042100,"2025/12/18 07:15:00",0.0936,367,,0.0056,22,,0.0003,1,
1766043900,"2025/12/18 07:45:00",0.088,345,,0.0059,23,,0.0003,1,
1766045700,"2025/12/18 08:15:00",0.0972,381,,0.0056,22,,0.0003,1,
1766047500,"2025/12/18 08:45:00",0.0989,388,,0.0056,22,,0.0003,1,
1766049300,"2025/12/18 09:15:00",0.0956,375,,0.0054,21,,0.0003,1,
1766051100,"2025/12/18 09:45:00",0.076,298,,0.0056,22,,0.002,8,
1766052900,"2025/12/18 10:15:00",0.0918,360,,0.0056,22,,0.0097,38,
1766054700,"2025/12/18 10:45:00",0.076,298,,0.0056,22,,0.0082,32,
1766056500,"2025/12/18 11:15:00",0.089,349,,0.0056,22,,0.0082,32,
1766058300,"2025/12/18 11:45:00",0.0755,296,,0.0056,22,,0.0079,31,
1766060100,"2025/12/18 12:15:00",0.0862,338,,0.0056,22,,0.002,8,
1766061900,"2025/12/18 12:45:00",0.0706,277,,0.0059,23,,0.0102,40,
1766063700,"2025/12/18 13:15:00",0.088,345,,0.0056,22,,0.0023,9,
1766065500,"2025/12/18 13:45:00",0.0836,328,,0.0056,22,,0.0003,1,
1766067300,"2025/12/18 14:15:00",0.0829,325,,0.0056,22,,0.0003,1,
1766069100,"2025/12/18 14:45:00",0.0882,346,,0.0059,23,,0.0003,1,
1766070900,"2025/12/18 15:15:00",0.087,341,,0.0059,23,,0.0003,1,
1766072700,"2025/12/18 15:45:00",0.0875,343,,0.0056,22,,0.0003,1,
1766074500,"2025/12/18 16:15:00",0.0808,317,,0.0056,22,,0.0003,1,
1766076300,"2025/12/18 16:45:00",0.0933,366,,0.0056,22,,0.0003,1,
1766078100,"2025/12/18 17:15:00",0.0854,335,,0.0056,22,,0.0003,1,
1766079900,"2025/12/18 17:45:00",0.0959,376,,0.0054,21,,0.3006,1179,
1766081700,"2025/12/18 18:15:00",0.0931,365,,0.0054,21,,0.2512,985,
1766083500,"2025/12/18 18:45:00",0.0857,336,,0.0054,21,,0.307,1204,
1766085300,"2025/12/18 19:15:00",0.087,341,,0.0051,20,,0.1408,552,
1766087100,"2025/12/18 19:45:00",0.0877,344,,0.0054,21,,0.0003,1,
1766088900,"2025/12/18 20:15:00",0.0931,365,,0.0056,22,,0.0003,1,
1766090700,"2025/12/18 20:45:00",0.0801,314,,0.0054,21,,0.179,702,
1766092500,"2025/12/18 21:15:00",0.0673,264,,0.0059,23,,0.0003,1,
1766094300,"2025/12/18 21:45:00",0.0704,276,,0.0059,23,,0.0003,1,
1766096100,"2025/12/18 22:15:00",0.0775,304,,0.0056,22,,0.0003,1,
1766097900,"2025/12/18 22:45:00",0.0704,276,,0.0054,21,,0.0003,1,
1766099700,"2025/12/18 23:15:00",0.0717,281,,0.0054,21,,0.0003,1,
1766101500,"2025/12/18 23:45:00",0.0222,87,,0.0015,6,,0,0,
1766103300,"2025/12/19 00:15:00",0.0933,366,,0.0059,23,,0.0003,1,
1766105100,"2025/12/19 00:45:00",0.0808,317,,0.0059,23,,0.0003,1,
1766106900,"2025/12/19 01:15:00",0.0857,336,,0.0059,23,,0.0003,1,
1766108700,"2025/12/19 01:45:00",0.0905,355,,0.0056,22,,0.0003,1,
1766110500,"2025/12/19 02:15:00",0.0762,299,,0.0059,23,,0.0003,1,
1766112300,"2025/12/19 02:45:00",0.0913,358,,0.0056,22,,0.0003,1,
1766114100,"2025/12/19 03:15:00",0.0803,315,,0.0059,23,,0.0003,1,
1766115900,"2025/12/19 03:45:00",0.0852,334,,0.0056,22,,0.0003,1,
1766117700,"2025/12/19 04:15:00",0.0941,369,,0.0056,22,,0.0003,1,
1766119500,"2025/12/19 04:45:00",0.0783,307,,0.0059,23,,0.0003,1,
1766121300,"2025/12/19 05:15:00",0.089,349,,0.0056,22,,0.0003,1,
1766123100,"2025/12/19 05:45:00",0.0977,383,,0.0054,21,,0.3152,1236,
1766124900,"2025/12/19 06:15:00",0.0931,365,,0.0054,21,,0.3103,1217,
1766126700,"2025/12/19 06:45:00",0.0987,387,,0.0054,21,,0.3147,1234,
1766128500,"2025/12/19 07:15:00",0.0898,352,,0.0056,22,,0.219,859,
1766130300,"2025/12/19 07:45:00",0.0989,388,,0.0056,22,,0.0003,1,
1766132100,"2025/12/19 08:15:00",0.1025,402,,0.0056,22,,0.0003,1,
1766133900,"2025/12/19 08:45:00",0.0966,379,,0.0056,22,,0.0003,1,
1766135700,"2025/12/19 09:15:00",0.0783,307,,0.0056,22,,0.0003,1,
1766137500,"2025/12/19 09:45:00",0.0959,376,,0.0056,22,,0.0003,1,
1766139300,"2025/12/19 10:15:00",0.0959,376,,0.0056,22,,0.0003,1,
1766141100,"2025/12/19 10:45:00",0.0648,254,,0.0059,23,,0.0079,31,
1766142900,"2025/12/19 11:15:00",0.04,157,,0.0061,24,,0.0089,35,
1766144700,"2025/12/19 11:45:00",0.0222,87,,0.0061,24,,0.0094,37,
1766146500,"2025/12/19 12:15:00",0.0301,118,,0.0061,24,,0.0087,34,
1766148300,"2025/12/19 12:45:00",0.0418,164,,0.0056,22,,0.0084,33,
1766150100,"2025/12/19 13:15:00",0.0459,180,,0.0059,23,,0.0089,35,
1766151900,"2025/12/19 13:45:00",0.0474,186,,0.0059,23,,0.0089,35,
1766153700,"2025/12/19 14:15:00",0.0495,194,,0.0059,23,,0.0084,33,
1766155500,"2025/12/19 14:45:00",0.0546,214,,0.0059,23,,0.0082,32,
1766157300,"2025/12/19 15:15:00",0.0525,206,,0.0059,23,,0.0074,29,
1766159100,"2025/12/19 15:45:00",0.066,259,,0.0059,23,,0.0003,1,
1766160900,"2025/12/19 16:15:00",0.0681,267,,0.0059,23,,0.0003,1,
1766162700,"2025/12/19 16:45:00",0.0678,266,,0.0059,23,,0.0003,1,
1766164500,"2025/12/19 17:15:00",0.0734,288,,0.0059,23,,0.0003,1,
1766166300,"2025/12/19 17:45:00",0.0859,337,,0.0056,22,,0.3129,1227,
1766168100,"2025/12/19 18:15:00",0.0844,331,,0.0056,22,,0.2976,1167,
1766169900,"2025/12/19 18:45:00",0.0834,327,,0.0059,23,,0.0003,1,
1766171700,"2025/12/19 19:15:00",0.0936,367,,0.0056,22,,0.0003,1,
1766173500,"2025/12/19 19:45:00",0.0885,347,,0.0054,21,,0.0003,1,
1766175300,"2025/12/19 20:15:00",0.0918,360,,0.0056,22,,0.0003,1,
1766177100,"2025/12/19 20:45:00",0.091,357,,0.0056,22,,0.0003,1,
1766178900,"2025/12/19 21:15:00",0.0915,359,,0.0056,22,,0.0003,1,
1766180700,"2025/12/19 21:45:00",0.0839,329,,0.0059,23,,0.0003,1,
1766182500,"2025/12/19 22:15:00",0.0959,376,,0.0056,22,,0.0003,1,
1766184300,"2025/12/19 22:45:00",0.0921,361,,0.0056,22,,0.0003,1,
1766186100,"2025/12/19 23:15:00",0.0959,376,,0.0051,20,,0.0003,1,
1766187900,"2025/12/19 23:45:00",0.0915,359,,0.0051,20,,0.0003,1,
1766189700,"2025/12/20 00:15:00",0.1025,402,,0.0054,21,,0.0003,1,
1766191500,"2025/12/20 00:45:00",0.1076,422,,0.0054,21,,0.0003,1,
1766193300,"2025/12/20 01:15:00",0.1056,414,,0.0054,21,,0.0003,1,
1766195100,"2025/12/20 01:45:00",0.1023,401,,0.0054,21,,0.0003,1,
1766196900,"2025/12/20 02:15:00",0.1053,413,,0.0054,21,,0.0003,1,
1766198700,"2025/12/20 02:45:00",0.1086,426,,0.0054,21,,0.0003,1,
1766200500,"2025/12/20 03:15:00",0.1104,433,,0.0054,21,,0.0003,1,
1766202300,"2025/12/20 03:45:00",0.1091,428,,0.0054,21,,0.0003,1,
1766204100,"2025/12/20 04:15:00",0.1079,423,,0.0054,21,,0.0003,1,
1766205900,"2025/12/20 04:45:00",0.1051,412,,0.0054,21,,0.0003,1,
1766207700,"2025/12/20 05:15:00",0.0944,370,,0.0054,21,,0.0003,1,
1766209500,"2025/12/20 05:45:00",0.1109,435,,0.0048,19,,0.291,1141,
1766211300,"2025/12/20 06:15:00",0.0997,391,,0.0051,20,,0.1308,513,
1766213100,"2025/12/20 06:45:00",0.1193,468,,0.0015,6,,0.0003,1,
1766214900,"2025/12/20 07:15:00",0.1025,402,,0,0,,0.0003,1,
1766216700,"2025/12/20 07:45:00",0.1056,414,,0,0,,0.0003,1,
1766218500,"2025/12/20 08:15:00",0.1063,417,,0,0,,0.0003,1,
1766220300,"2025/12/20 08:45:00",0.1015,398,,0,0,,0.0003,1,
1766222100,"2025/12/20 09:15:00",0.1056,414,,0,0,,0.0003,1,
1766223900,"2025/12/20 09:45:00",0.0964,378,,0,0,,0.0003,1,
1766225700,"2025/12/20 10:15:00",0.0949,372,,0,0,,0.0003,1,
1766227500,"2025/12/20 10:45:00",0.1066,418,,0,0,,0.0003,1,
1766229300,"2025/12/20 11:15:00",0.0931,365,,0,0,,0.0003,1,
1766231100,"2025/12/20 11:45:00",0.103,404,,0,0,,0.0003,1,
1766232900,"2025/12/20 12:15:00",0.1,392,,0,0,,0.0003,1,
1766234700,"2025/12/20 12:45:00",0.1012,397,,0,0,,0.0003,1,
1766236500,"2025/12/20 13:15:00",0.1104,433,,0,0,,0.0003,1,
1766238300,"2025/12/20 13:45:00",0.0944,370,,0,0,,0.0003,1,
1766240100,"2025/12/20 14:15:00",0.0995,390,,0,0,,0.0003,1,
1766241900,"2025/12/20 14:45:00",0.0941,369,,0,0,,0.0003,1,
1766243700,"2025/12/20 15:15:00",0.0964,378,,0,0,,0.0003,1,
1766245500,"2025/12/20 15:45:00",0.0944,370,,0,0,,0.0003,1,
1766247300,"2025/12/20 16:15:00",0.0954,374,,0,0,,0.0003,1,
1766249100,"2025/12/20 16:45:00",0.0997,391,,0,0,,0.0003,1,
1766250900,"2025/12/20 17:15:00",0.0905,355,,0,0,,0.0003,1,
1766252700,"2025/12/20 17:45:00",0.1163,456,,0,0,,0.3078,1207,
1766254500,"2025/12/20 18:15:00",0.1086,426,,0,0,,0.3177,1246,
1766256300,"2025/12/20 18:45:00",0.1025,402,,0,0,,0.3167,1242,
1766258100,"2025/12/20 19:15:00",0.1186,465,,0,0,,0.2652,1040,
1766259900,"2025/12/20 19:45:00",0.1081,424,,0,0,,0.0003,1,
1766261700,"2025/12/20 20:15:00",0.1117,438,,0,0,,0.0003,1,
1766263500,"2025/12/20 20:45:00",0.1074,421,,0,0,,0.0003,1,
1766265300,"2025/12/20 21:15:00",0.1068,419,,0,0,,0.0765,300,
1766267100,"2025/12/20 21:45:00",0.1051,412,,0,0,,0.0056,22,
1766268900,"2025/12/20 22:15:00",0.1084,425,,0,0,,0.0003,1,
1766270700,"2025/12/20 22:45:00",0.104,408,,0,0,,0.0003,1,
1766272500,"2025/12/20 23:15:00",0.0982,385,,0,0,,0.0003,1,
1766274300,"2025/12/20 23:45:00",0.1051,412,,0,0,,0.0003,1,
1766276100,"2025/12/21 00:15:00",0.1127,442,,0,0,,0.0003,1,
1766277900,"2025/12/21 00:45:00",0.1035,406,,0,0,,0.0003,1,
1766279700,"2025/12/21 01:15:00",0.1038,407,,0,0,,0.0003,1,
1766281500,"2025/12/21 01:45:00",0.1051,412,,0,0,,0.0003,1,
1766283300,"2025/12/21 02:15:00",0.1056,414,,0,0,,0.0003,1,
1766285100,"2025/12/21 02:45:00",0.1056,414,,0,0,,0.0003,1,
1766286900,"2025/12/21 03:15:00",0.104,408,,0,0,,0.0003,1,
1766288700,"2025/12/21 03:45:00",0.1066,418,,0,0,,0.0003,1,
1766290500,"2025/12/21 04:15:00",0.1058,415,,0,0,,0.0003,1,
1766292300,"2025/12/21 04:45:00",0.1091,428,,0,0,,0.0003,1,
1766294100,"2025/12/21 05:15:00",0.1058,415,,0,0,,0.0003,1,
1766295900,"2025/12/21 05:45:00",0.1155,453,,0,0,,0.3093,1213,
1766297700,"2025/12/21 06:15:00",0.0992,389,,0,0,,0.3086,1210,
1766299500,"2025/12/21 06:45:00",0.1038,407,,0,0,,0.1553,609,
1766301300,"2025/12/21 07:15:00",0.113,443,,0,0,,0.0003,1,
1766303100,"2025/12/21 07:45:00",0.1214,476,,0,0,,0.0003,1,
1766304900,"2025/12/21 08:15:00",0.1135,445,,0,0,,0.0003,1,
1766306700,"2025/12/21 08:45:00",0.115,451,,0,0,,0.0003,1,
1766308500,"2025/12/21 09:15:00",0.1043,409,,0,0,,0.0077,30,
1766310300,"2025/12/21 09:45:00",0.1081,424,,0,0,,0.0082,32,
1766312100,"2025/12/21 10:15:00",0.1153,452,,0,0,,0.0031,12,
1766313900,"2025/12/21 10:45:00",0.1148,450,,0,0,,0.0051,20,
1766315700,"2025/12/21 11:15:00",0.142,557,,0,0,,0.0056,22,
1766317500,"2025/12/21 11:45:00",0.1275,500,,0,0,,0.0003,1,
1766319300,"2025/12/21 12:15:00",0.1275,500,,0,0,,0.0074,29,
1766321100,"2025/12/21 12:45:00",0.0964,378,,0,0,,0.0082,32,
1766322900,"2025/12/21 13:15:00",0.1155,453,,0,0,,0.0094,37,
1766324700,"2025/12/21 13:45:00",0.0992,389,,0,0,,0.0038,15,
1766326500,"2025/12/21 14:15:00",0.0972,381,,0,0,,0.0003,1,
1766328300,"2025/12/21 14:45:00",0.1035,406,,0,0,,0.0003,1,
1766330100,"2025/12/21 15:15:00",0.1122,440,,0,0,,0.0003,1,
1766331900,"2025/12/21 15:45:00",0.1099,431,,0,0,,0.0003,1,
1766333700,"2025/12/21 16:15:00",0.1074,421,,0,0,,0.0003,1,
1766335500,"2025/12/21 16:45:00",0.1102,432,,0,0,,0.0003,1,
1766337300,"2025/12/21 17:15:00",0.1229,482,,0,0,,0.0003,1,
1766339100,"2025/12/21 17:45:00",0.1209,474,,0,0,,0.3147,1234,
1766340900,"2025/12/21 18:15:00",0.1413,554,,0,0,,0.3175,1245,
1766342700,"2025/12/21 18:45:00",0.1395,547,,0,0,,0.3175,1245,
