"Home name",Long,Lat
Gamil,-8.5943948126722,41.51918260056

,,"Product name","Product type",,"Product name","Product type",,"Product name","Product type",
,,"Rooms ACs",NLPC,,"Ground Floor AC",NLY,,"Water Heater",NLPO,

Timestamp,"Timezone : Europe/Lisbon","Standard Tariff Bill","Standard Tariff Wh",,"Standard Tariff Bill","Standard Tariff Wh",,"Standard Tariff Bill","Standard Tariff Wh",
1770633900,"2026/02/09 10:45:00",0.0473,270,,0,0,,0.0002,1,
1770635700,"2026/02/09 11:15:00",0.0468,267,,0,0,,0.0002,1,
1770637500,"2026/02/09 11:45:00",0.0684,390,,0,0,,0.0002,1,
1770639300,"2026/02/09 12:15:00",0.0556,317,,0,0,,0.0002,1,
1770641100,"2026/02/09 12:45:00",0.0645,368,,0,0,,0.0002,1,
1770642900,"2026/02/09 13:15:00",0.0521,297,,0,0,,0.0002,1,
1770644700,"2026/02/09 13:45:00",0.0573,327,,0,0,,0.0002,1,
1770646500,"2026/02/09 14:15:00",0.05,285,,0,0,,0.0002,1,
1770648300,"2026/02/09 14:45:00",0.0577,329,,0,0,,0.0002,1,
1770650100,"2026/02/09 15:15:00",0.0538,307,,0,0,,0.0002,1,
1770651900,"2026/02/09 15:45:00",0.0586,334,,0,0,,0.0002,1,
1770653700,"2026/02/09 16:15:00",0.0556,317,,0,0,,0.0002,1,
1770655500,"2026/02/09 16:45:00",0.0589,336,,0,0,,0.0002,1,
1770657300,"2026/02/09 17:15:00",0.0557,318,,0,0,,0.0002,1,
1770659100,"2026/02/09 17:45:00",0.0566,323,,0,0,,0.2118,1208,
1770660900,"2026/02/09 18:15:00",0.0564,322,,0,0,,0.2086,1190,
1770662700,"2026/02/09 18:45:00",0.0615,351,,0,0,,0.1991,1136,
1770664500,"2026/02/09 19:15:00",0.0552,315,,0,0,,0.2069,1180,
1770666300,"2026/02/09 19:45:00",0.0547,312,,0,0,,0.0254,145,
1770668100,"2026/02/09 20:15:00",0.0524,299,,0,0,,0.0696,397,
1770669900,"2026/02/09 20:45:00",0.0456,260,,0,0,,0.2093,1194,
1770671700,"2026/02/09 21:15:00",0.0475,271,,0,0,,0.1597,911,
1770673500,"2026/02/09 21:45:00",0.0564,322,,0,0,,0.0002,1,
1770675300,"2026/02/09 22:15:00",0.0522,298,,0,0,,0.0002,1,
1770677100,"2026/02/09 22:45:00",0.0593,338,,0,0,,0.0002,1,
1770678900,"2026/02/09 23:15:00",0.0515,294,,0,0,,0.0002,1,
1770680700,"2026/02/09 23:45:00",0.0589,336,,0,0,,0.0002,1,
1770682500,"2026/02/10 00:15:00",0.0547,312,,0,0,,0.0002,1,
1770684300,"2026/02/10 00:45:00",0.055,314,,0,0,,0.0002,1,
1770686100,"2026/02/10 01:15:00",0.0512,292,,0,0,,0.0002,1,
1770687900,"2026/02/10 01:45:00",0.0587,335,,0,0,,0.0002,1,
1770689700,"2026/02/10 02:15:00",0.0589,336,,0,0,,0.0002,1,
1770691500,"2026/02/10 02:45:00",0.0538,307,,0,0,,0.0002,1,
1770693300,"2026/02/10 03:15:00",0.0536,306,,0,0,,0.0002,1,
1770695100,"2026/02/10 03:45:00",0.0571,326,,0,0,,0.0002,1,
1770696900,"2026/02/10 04:15:00",0.0554,316,,0,0,,0.0002,1,
1770698700,"2026/02/10 04:45:00",0.0473,270,,0,0,,0.0002,1,
1770700500,"2026/02/10 05:15:00",0.0538,307,,0,0,,0.0002,1,
1770702300,"2026/02/10 05:45:00",0.0503,287,,0,0,,0.2035,1161,
1770704100,"2026/02/10 06:15:00",0.0486,277,,0,0,,0.2033,1160,
1770705900,"2026/02/10 06:45:00",0.0614,350,,0,0,,0.2051,1170,
1770707700,"2026/02/10 07:15:00",0.0487,278,,0,0,,0.2056,1173,
1770709500,"2026/02/10 07:45:00",0.0431,246,,0,0,,0.1395,796,
1770711300,"2026/02/10 08:15:00",0.0475,271,,0,0,,0.0819,467,
1770713100,"2026/02/10 08:45:00",0.0398,227,,0,0,,0.1287,734,
1770714900,"2026/02/10 09:15:00",0.0696,397,,0,0,,0.0002,1,
1770716700,"2026/02/10 09:45:00",0.0372,212,,0,0,,0.0002,1,
1770718500,"2026/02/10 10:15:00",0.0454,259,,0,0,,0.0002,1,
1770720300,"2026/02/10 10:45:00",0.0384,219,,0,0,,0.0002,1,
1770722100,"2026/02/10 11:15:00",0.0377,215,,0,0,,0.0002,1,
1770723900,"2026/02/10 11:45:00",0.0587,335,,0,0,,0.0002,1,
1770725700,"2026/02/10 12:15:00",0.0507,289,,0,0,,0.0002,1,
1770727500,"2026/02/10 12:45:00",0.0547,312,,0,0,,0.0002,1,
1770729300,"2026/02/10 13:15:00",0.0507,289,,0,0,,0.0002,1,
1770731100,"2026/02/10 13:45:00",0.048,274,,0,0,,0.0002,1,
1770732900,"2026/02/10 14:15:00",0.0486,277,,0,0,,0.0002,1,
1770734700,"2026/02/10 14:45:00",0.0477,272,,0,0,,0.0002,1,
1770736500,"2026/02/10 15:15:00",0.0465,265,,0,0,,0.0002,1,
1770738300,"2026/02/10 15:45:00",0.0473,270,,0,0,,0.0002,1,
1770740100,"2026/02/10 16:15:00",0.0529,302,,0,0,,0.0002,1,
1770741900,"2026/02/10 16:45:00",0.0458,261,,0,0,,0.0002,1,
1770743700,"2026/02/10 17:15:00",0.0573,327,,0,0,,0.0002,1,
1770745500,"2026/02/10 17:45:00",0.0387,221,,0,0,,0.2119,1209,
1770747300,"2026/02/10 18:15:00",0.0349,199,,0,0,,0.2139,1220,
1770749100,"2026/02/10 18:45:00",0.0552,315,,0,0,,0.2111,1204,
1770750900,"2026/02/10 19:15:00",0.0475,271,,0,0,,0.2119,1209,
1770752700,"2026/02/10 19:45:00",0.0433,247,,0,0,,0.2067,1179,
1770754500,"2026/02/10 20:15:00",0.048,274,,0,0,,0.2072,1182,
1770756300,"2026/02/10 20:45:00",0.0317,181,,0,0,,0.2098,1197,
1770758100,"2026/02/10 21:15:00",0.0435,248,,0,0,,0.1457,831,
1770759900,"2026/02/10 21:45:00",0.0452,258,,0,0,,0.0002,1,
1770761700,"2026/02/10 22:15:00",0.0496,283,,0,0,,0.0002,1,
1770763500,"2026/02/10 22:45:00",0.0438,250,,0,0,,0.0002,1,
1770765300,"2026/02/10 23:15:00",0.0484,276,,0,0,,0.0002,1,
1770767100,"2026/02/10 23:45:00",0.0417,238,,0,0,,0.0002,1,
1770768900,"2026/02/11 00:15:00",0.0454,259,,0,0,,0.0002,1,
1770770700,"2026/02/11 00:45:00",0.0429,245,,0,0,,0.0002,1,
1770772500,"2026/02/11 01:15:00",0.0594,339,,0,0,,0.0002,1,
1770774300,"2026/02/11 01:45:00",0.0498,284,,0,0,,0.0002,1,
1770776100,"2026/02/11 02:15:00",0.0438,250,,0,0,,0.0002,1,
1770777900,"2026/02/11 02:45:00",0.0419,239,,0,0,,0.0002,1,
1770779700,"2026/02/11 03:15:00",0.0519,296,,0,0,,0.0002,1,
1770781500,"2026/02/11 03:45:00",0.0447,255,,0,0,,0.0002,1,
1770783300,"2026/02/11 04:15:00",0.0468,267,,0,0,,0.0002,1,
1770785100,"2026/02/11 04:45:00",0.0444,253,,0,0,,0.0002,1,
1770786900,"2026/02/11 05:15:00",0.0622,355,,0,0,,0.0002,1,
1770788700,"2026/02/11 05:45:00",0.0358,204,,0,0,,0.1977,1128,
1770790500,"2026/02/11 06:15:00",0.0484,276,,0,0,,0.0103,59,
1770792300,"2026/02/11 06:45:00",0.0466,266,,0,0,,0.0002,1,
1770794100,"2026/02/11 07:15:00",0.0442,252,,0,0,,0.0002,1,
1770795900,"2026/02/11 07:45:00",0.0447,255,,0,0,,0.0002,1,
1770797700,"2026/02/11 08:15:00",0.0519,296,,0,0,,0.0002,1,
1770799500,"2026/02/11 08:45:00",0.0526,300,,0,0,,0.0002,1,
1770801300,"2026/02/11 09:15:00",0.0468,267,,0,0,,0.0002,1,
1770803100,"2026/02/11 09:45:00",0.0547,312,,0,0,,0.0002,1,
1770804900,"2026/02/11 10:15:00",0.0529,302,,0,0,,0.0002,1,
1770806700,"2026/02/11 10:45:00",0.0466,266,,0,0,,0.0002,1,
1770808500,"2026/02/11 11:15:00",0.0512,292,,0,0,,0.0002,1,
1770810300,"2026/02/11 11:45:00",0.0433,247,,0,0,,0.0002,1,
1770812100,"2026/02/11 12:15:00",0.0479,273,,0,0,,0.0002,1,
1770813900,"2026/02/11 12:45:00",0.0394,225,,0,0,,0.0002,1,
1770815700,"2026/02/11 13:15:00",0.0451,257,,0,0,,0.0002,1,
1770817500,"2026/02/11 13:45:00",0.0447,255,,0,0,,0.0002,1,
1770819300,"2026/02/11 14:15:00",0.0417,238,,0,0,,0.0002,1,
1770821100,"2026/02/11 14:45:00",0.0449,256,,0,0,,0.0002,1,
1770822900,"2026/02/11 15:15:00",0.0444,253,,0,0,,0.0002,1,
1770824700,"2026/02/11 15:45:00",0.041,234,,0,0,,0.0002,1,
1770826500,"2026/02/11 16:15:00",0.0384,219,,0,0,,0.0002,1,
1770828300,"2026/02/11 16:45:00",0.0475,271,,0,0,,0.0002,1,
1770830100,"2026/02/11 17:15:00",0.0479,273,,0,0,,0.0002,1,
1770831900,"2026/02/11 17:45:00",0.0007,4,,0,0,,0.0745,425,
1770833700,"2026/02/11 18:15:00",0.0335,191,,0,0,,0.2056,1173,
1770835500,"2026/02/11 18:45:00",0.0384,219,,0,0,,0.2067,1179,
1770837300,"2026/02/11 19:15:00",0.0593,338,,0,0,,0.2067,1179,
1770839100,"2026/02/11 19:45:00",0.0265,151,,0,0,,0.2035,1161,
1770840900,"2026/02/11 20:15:00",0.0415,237,,0,0,,0.2084,1189,
1770842700,"2026/02/11 20:45:00",0.0419,239,,0,0,,0.2105,1201,
1770844500,"2026/02/11 21:15:00",0.038,217,,0,0,,0.1983,1131,
1770846300,"2026/02/11 21:45:00",0.0456,260,,0,0,,0.0002,1,
1770848100,"2026/02/11 22:15:00",0.0445,254,,0,0,,0.0002,1,
1770849900,"2026/02/11 22:45:00",0.0422,241,,0,0,,0.0002,1,
1770851700,"2026/02/11 23:15:00",0.0549,313,,0,0,,0.0002,1,
1770853500,"2026/02/11 23:45:00",0.0512,292,,0,0,,0.0002,1,
1770855300,"2026/02/12 00:15:00",0.047,268,,0,0,,0.0002,1,
1770857100,"2026/02/12 00:45:00",0.0393,224,,0,0,,0.0002,1,
1770858900,"2026/02/12 01:15:00",0.0529,302,,0,0,,0.0002,1,
1770860700,"2026/02/12 01:45:00",0.0463,264,,0,0,,0.0002,1,
1770862500,"2026/02/12 02:15:00",0.0521,297,,0,0,,0.0002,1,
1770864300,"2026/02/12 02:45:00",0.0531,303,,0,0,,0.0002,1,
1770866100,"2026/02/12 03:15:00",0.0473,270,,0,0,,0.0002,1,
1770867900,"2026/02/12 03:45:00",0.0428,244,,0,0,,0.0002,1,
1770869700,"2026/02/12 04:15:00",0.0542,309,,0,0,,0.0002,1,
1770871500,"2026/02/12 04:45:00",0.0454,259,,0,0,,0.0002,1,
1770873300,"2026/02/12 05:15:00",0.0472,269,,0,0,,0.0002,1,
1770875100,"2026/02/12 05:45:00",0.0493,281,,0,0,,0.2058,1174,
1770876900,"2026/02/12 06:15:00",0.0505,288,,0,0,,0.013,74,
1770878700,"2026/02/12 06:45:00",0.0575,328,,0,0,,0.0002,1,
1770880500,"2026/02/12 07:15:00",0.0452,258,,0,0,,0.0002,1,
1770882300,"2026/02/12 07:45:00",0.0559,319,,0,0,,0.1033,589,
1770884100,"2026/02/12 08:15:00",0.0503,287,,0,0,,0.0002,1,
1770885900,"2026/02/12 08:45:00",0.051,291,,0,0,,0.0016,9,
1770887700,"2026/02/12 09:15:00",0.0479,273,,0,0,,0.0067,38,
1770889500,"2026/02/12 09:45:00",0.0465,265,,0,0,,0.0054,31,
1770891300,"2026/02/12 10:15:00",0.0421,240,,0,0,,0.0037,21,
1770893100,"2026/02/12 10:45:00",0.0507,289,,0,0,,0.007,40,
1770894900,"2026/02/12 11:15:00",0.0422,241,,0,0,,0.0056,32,
1770896700,"2026/02/12 11:45:00",0.0403,230,,0,0,,0.0056,32,
1770898500,"2026/02/12 12:15:00",0.0468,267,,0,0,,0.0056,32,
1770900300,"2026/02/12 12:45:00",0.0473,270,,0,0,,0.0054,31,
1770902100,"2026/02/12 13:15:00",0.0412,235,,0,0,,0.0007,4,
1770903900,"2026/02/12 13:45:00",0.0398,227,,0,0,,0.0002,1,
1770905700,"2026/02/12 14:15:00",0.0524,299,,0,0,,0.0002,1,
1770907500,"2026/02/12 14:45:00",0.0498,284,,0,0,,0.0002,1,
1770909300,"2026/02/12 15:15:00",0.0414,236,,0,0,,0.0002,1,
1770911100,"2026/02/12 15:45:00",0.0515,294,,0,0,,0.0002,1,
1770912900,"2026/02/12 16:15:00",0.0466,266,,0,0,,0.0002,1,
1770914700,"2026/02/12 16:45:00",0.0514,293,,0,0,,0.0002,1,
1770916500,"2026/02/12 17:15:00",0.0538,307,,0,0,,0.0002,1,
1770918300,"2026/02/12 17:45:00",0.0622,355,,0,0,,0.2079,1186,
1770920100,"2026/02/12 18:15:00",0.0342,195,,0,0,,0.214,1221,
1770921900,"2026/02/12 18:45:00",0.0417,238,,0,0,,0.2039,1163,
1770923700,"2026/02/12 19:15:00",0.0549,313,,0,0,,0.0349,199,
1770925500,"2026/02/12 19:45:00",0.0594,339,,0,0,,0.0002,1,
1770927300,"2026/02/12 20:15:00",0.0528,301,,0,0,,0.0124,71,
1770929100,"2026/02/12 20:45:00",0.0331,189,,0,0,,0.1658,946,
1770930900,"2026/02/12 21:15:00",0.0479,273,,0,0,,0.0857,489,
1770932700,"2026/02/12 21:45:00",0.0552,315,,0,0,,0.0002,1,
1770934500,"2026/02/12 22:15:00",0.0542,309,,0,0,,0.0002,1,
1770936300,"2026/02/12 22:45:00",0.0468,267,,0,0,,0.0002,1,
1770938100,"2026/02/12 23:15:00",0.0519,296,,0,0,,0.0002,1,
1770939900,"2026/02/12 23:45:00",0.058,331,,0,0,,0.0002,1,
1770941700,"2026/02/13 00:15:00",0.0461,263,,0,0,,0.0002,1,
1770943500,"2026/02/13 00:45:00",0.0514,293,,0,0,,0.0002,1,
1770945300,"2026/02/13 01:15:00",0.058,331,,0,0,,0.0002,1,
1770947100,"2026/02/13 01:45:00",0.0465,265,,0,0,,0.0002,1,
1770948900,"2026/02/13 02:15:00",0.0552,315,,0,0,,0.0002,1,
1770950700,"2026/02/13 02:45:00",0.0545,311,,0,0,,0.0002,1,
1770952500,"2026/02/13 03:15:00",0.0477,272,,0,0,,0.0002,1,
1770954300,"2026/02/13 03:45:00",0.0545,311,,0,0,,0.0002,1,
1770956100,"2026/02/13 04:15:00",0.0491,280,,0,0,,0.0002,1,
1770957900,"2026/02/13 04:45:00",0.0666,380,,0,0,,0.0002,1,
1770959700,"2026/02/13 05:15:00",0.0533,304,,0,0,,0.0002,1,
1770961500,"2026/02/13 05:45:00",0.0633,361,,0,0,,0.1834,1046,
1770963300,"2026/02/13 06:15:00",0.0486,277,,0,0,,0.0002,1,
1770965100,"2026/02/13 06:45:00",0.0671,383,,0,0,,0.0002,1,
1770966900,"2026/02/13 07:15:00",0.0543,310,,0,0,,0.0002,1,
1770968700,"2026/02/13 07:45:00",0.057,325,,0,0,,0.0002,1,
1770970500,"2026/02/13 08:15:00",0.0496,283,,0,0,,0.0002,1,
1770972300,"2026/02/13 08:45:00",0.0361,206,,0,0,,0.0002,1,
1770974100,"2026/02/13 09:15:00",0.0486,277,,0,0,,0.0002,1,
1770975900,"2026/02/13 09:45:00",0.0517,295,,0,0,,0.0002,1,
1770977700,"2026/02/13 10:15:00",0.0291,166,,0,0,,0.0056,32,
1770979500,"2026/02/13 10:45:00",0.0316,180,,0,0,,0.0047,27,
1770981300,"2026/02/13 11:15:00",0.0258,147,,0,0,,0.0065,37,
1770983100,"2026/02/13 11:45:00",0.0245,140,,0,0,,0.0053,30,
1770984900,"2026/02/13 12:15:00",0.0296,169,,0,0,,0.0061,35,
1770986700,"2026/02/13 12:45:00",0.0415,237,,0,0,,0.0049,28,
1770988500,"2026/02/13 13:15:00",0.0472,269,,0,0,,0.0016,9,
1770990300,"2026/02/13 13:45:00",0.0393,224,,0,0,,0.006,34,
1770992100,"2026/02/13 14:15:00",0.047,268,,0,0,,0.0046,26,
1770993900,"2026/02/13 14:45:00",0.0482,275,,0,0,,0.0047,27,
1770995700,"2026/02/13 15:15:00",0.0505,288,,0,0,,0.0046,26,
1770997500,"2026/02/13 15:45:00",0.0517,295,,0,0,,0.0002,1,
1770999300,"2026/02/13 16:15:00",0.0458,261,,0,0,,0.004,23,
1771001100,"2026/02/13 16:45:00",0.0442,252,,0,0,,0.0002,1,
1771002900,"2026/02/13 17:15:00",0.055,314,,0,0,,0.0002,1,
1771004700,"2026/02/13 17:45:00",0.0578,330,,0,0,,0.21,1198,
1771006500,"2026/02/13 18:15:00",0.055,314,,0,0,,0.2104,1200,
1771008300,"2026/02/13 18:45:00",0.0521,297,,0,0,,0.2126,1213,
1771010100,"2026/02/13 19:15:00",0.0603,344,,0,0,,0.0214,122,
1771011900,"2026/02/13 19:45:00",0.0557,318,,0,0,,0.0002,1,
1771013700,"2026/02/13 20:15:00",0.0557,318,,0,0,,0.0002,1,
1771015500,"2026/02/13 20:45:00",0.0563,321,,0,0,,0.0002,1,
1771017300,"2026/02/13 21:15:00",0.0694,396,,0,0,,0.0002,1,
1771019100,"2026/02/13 21:45:00",0.0524,299,,0,0,,0.0002,1,
1771020900,"2026/02/13 22:15:00",0.0598,341,,0,0,,0.0002,1,
1771022700,"2026/02/13 22:45:00",0.0479,273,,0,0,,0.0002,1,
1771024500,"2026/02/13 23:15:00",0.0522,298,,0,0,,0.0002,1,
1771026300,"2026/02/13 23:45:00",0.06,342,,0,0,,0.0002,1,
1771028100,"2026/02/14 00:15:00",0.0582,332,,0,0,,0.0002,1,
1771029900,"2026/02/14 00:45:00",0.0577,329,,0,0,,0.0002,1,
1771031700,"2026/02/14 01:15:00",0.0614,350,,0,0,,0.0002,1,
1771033500,"2026/02/14 01:45:00",0.057,325,,0,0,,0.0002,1,
1771035300,"2026/02/14 02:15:00",0.0573,327,,0,0,,0.0002,1,
1771037100,"2026/02/14 02:45:00",0.0593,338,,0,0,,0.0002,1,
1771038900,"2026/02/14 03:15:00",0.0538,307,,0,0,,0.0002,1,
1771040700,"2026/02/14 03:45:00",0.0687,392,,0,0,,0.0002,1,
1771042500,"2026/02/14 04:15:00",0.054,308,,0,0,,0.0002,1,
1771044300,"2026/02/14 04:45:00",0.065,371,,0,0,,0.0002,1,
1771046100,"2026/02/14 05:15:00",0.064,365,,0,0,,0.0002,1,
1771047900,"2026/02/14 05:45:00",0.0647,369,,0,0,,0.2107,1202,
1771049700,"2026/02/14 06:15:00",0.0698,398,,0,0,,0.1047,597,
1771051500,"2026/02/14 06:45:00",0.067,382,,0,0,,0.0002,1,
1771053300,"2026/02/14 07:15:00",0.0619,353,,0,0,,0.0002,1,
1771055100,"2026/02/14 07:45:00",0.0726,414,,0,0,,0.0002,1,
1771056900,"2026/02/14 08:15:00",0.0603,344,,0,0,,0.0002,1,
1771058700,"2026/02/14 08:45:00",0.0549,313,,0,0,,0.0063,36,
1771060500,"2026/02/14 09:15:00",0.0566,323,,0,0,,0.1201,685,
1771062300,"2026/02/14 09:45:00",0.0542,309,,0,0,,0.0053,30,
1771064100,"2026/02/14 10:15:00",0.0275,157,,0,0,,0.0063,36,
1771065900,"2026/02/14 10:45:00",0.0261,149,,0,0,,0.0061,35,
1771067700,"2026/02/14 11:15:00",0.0261,149,,0,0,,0.006,34,
1771069500,"2026/02/14 11:45:00",0.0382,218,,0,0,,0.006,34,
1771071300,"2026/02/14 12:15:00",0.0284,162,,0,0,,0.006,34,
1771073100,"2026/02/14 12:45:00",0.0331,189,,0,0,,0.0053,30,
1771074900,"2026/02/14 13:15:00",0.0344,196,,0,0,,0.0058,33,
1771076700,"2026/02/14 13:45:00",0.0373,213,,0,0,,0.0058,33,
1771078500,"2026/02/14 14:15:00",0.0368,210,,0,0,,0.006,34,
1771080300,"2026/02/14 14:45:00",0.0484,276,,0,0,,0.0053,30,
1771082100,"2026/02/14 15:15:00",0.0351,200,,0,0,,0.0047,27,
1771083900,"2026/02/14 15:45:00",0.0452,258,,0,0,,0.0026,15,
1771085700,"2026/02/14 16:15:00",0.0494,282,,0,0,,0.0002,1,
1771087500,"2026/02/14 16:45:00",0.0442,252,,0,0,,0.0002,1,
1771089300,"2026/02/14 17:15:00",0.0461,263,,0,0,,0.0002,1,
1771091100,"2026/02/14 17:45:00",0.0608,347,,0,0,,0.1243,709,
1771092900,"2026/02/14 18:15:00",0.0401,229,,0,0,,0.0116,66,
1771094700,"2026/02/14 18:45:00",0.034,194,,0,0,,0.2095,1195,
1771096500,"2026/02/14 19:15:00",0.0363,207,,0,0,,0.2126,1213,
1771098300,"2026/02/14 19:45:00",0.0628,358,,0,0,,0.1772,1011,
1771100100,"2026/02/14 20:15:00",0.0571,326,,0,0,,0.0002,1,
1771101900,"2026/02/14 20:45:00",0.0568,324,,0,0,,0.0002,1,
1771103700,"2026/02/14 21:15:00",0.0542,309,,0,0,,0.0002,1,
1771105500,"2026/02/14 21:45:00",0.0624,356,,0,0,,0.0002,1,
1771107300,"2026/02/14 22:15:00",0.0536,306,,0,0,,0.0002,1,
1771109100,"2026/02/14 22:45:00",0.055,314,,0,0,,0.0002,1,
1771110900,"2026/02/14 23:15:00",0.0656,374,,0,0,,0.0002,1,
1771112700,"2026/02/14 23:45:00",0.0556,317,,0,0,,0.0002,1,
1771114500,"2026/02/15 00:15:00",0.0444,253,,0,0,,0.0002,1,
1771116300,"2026/02/15 00:45:00",0.0591,337,,0,0,,0.0002,1,
1771118100,"2026/02/15 01:15:00",0.058,331,,0,0,,0.0002,1,
1771119900,"2026/02/15 01:45:00",0.0524,299,,0,0,,0.0002,1,
1771121700,"2026/02/15 02:15:00",0.0598,341,,0,0,,0.0002,1,
1771123500,"2026/02/15 02:45:00",0.0557,318,,0,0,,0.0002,1,
1771125300,"2026/02/15 03:15:00",0.0578,330,,0,0,,0.0002,1,
1771127100,"2026/02/15 03:45:00",0.0559,319,,0,0,,0.0002,1,
1771128900,"2026/02/15 04:15:00",0.0528,301,,0,0,,0.0002,1,
1771130700,"2026/02/15 04:45:00",0.0533,304,,0,0,,0.0002,1,
1771132500,"2026/02/15 05:15:00",0.0643,367,,0,0,,0.0002,1,
1771134300,"2026/02/15 05:45:00",0.0575,328,,0,0,,0.2112,1205,
1771136100,"2026/02/15 06:15:00",0.0617,352,,0,0,,0.0535,305,
1771137900,"2026/02/15 06:45:00",0.058,331,,0,0,,0.0002,1,
1771139700,"2026/02/15 07:15:00",0.067,382,,0,0,,0.0002,1,
1771141500,"2026/02/15 07:45:00",0.0586,334,,0,0,,0.0002,1,
1771143300,"2026/02/15 08:15:00",0.0486,277,,0,0,,0.0002,1,
1771145100,"2026/02/15 08:45:00",0.0687,392,,0,0,,0.0002,1,
1771146900,"2026/02/15 09:15:00",0.065,371,,0,0,,0.0002,1,
1771148700,"2026/02/15 09:45:00",0.0628,358,,0,0,,0.0002,1,
1771150500,"2026/02/15 10:15:00",0.0524,299,,0,0,,0.0002,1,
1771152300,"2026/02/15 10:45:00",0.061,348,,0,0,,0.0002,1,
1771154100,"2026/02/15 11:15:00",0.0444,253,,0,0,,0.0002,1,
1771155900,"2026/02/15 11:45:00",0.0593,338,,0,0,,0.0002,1,
1771157700,"2026/02/15 12:15:00",0.0605,345,,0,0,,0.0002,1,
1771159500,"2026/02/15 12:45:00",0.0598,341,,0,0,,0.0002,1,
1771161300,"2026/02/15 13:15:00",0.0589,336,,0,0,,0.0002,1,
1771163100,"2026/02/15 13:45:00",0.054,308,,0,0,,0.0002,1,
1771164900,"2026/02/15 14:15:00",0.0545,311,,0,0,,0.0002,1,
1771166700,"2026/02/15 14:45:00",0.0638,364,,0,0,,0.0002,1,
1771168500,"2026/02/15 15:15:00",0.0587,335,,0,0,,0.0002,1,
1771170300,"2026/02/15 15:45:00",0.0557,318,,0,0,,0.0002,1,
1771172100,"2026/02/15 16:15:00",0.0564,322,,0,0,,0.0002,1,
1771173900,"2026/02/15 16:45:00",0.0652,372,,0,0,,0.0002,1,
1771175700,"2026/02/15 17:15:00",0.0607,346,,0,0,,0.0002,1,
1771177500,"2026/02/15 17:45:00",0.06,342,,0,0,,0.213,1215,
1771179300,"2026/02/15 18:15:00",0.0561,320,,0,0,,0.2209,1260,
1771181100,"2026/02/15 18:45:00",0.0643,367,,0,0,,0.1921,1096,
1771182900,"2026/02/15 19:15:00",0.0535,305,,0,0,,0.0002,1,
1771184700,"2026/02/15 19:45:00",0.0587,335,,0,0,,0.0002,1,
1771186500,"2026/02/15 20:15:00",0.0559,319,,0,0,,0.0002,1,
1771188300,"2026/02/15 20:45:00",0.0552,315,,0,0,,0.0002,1,
1771190100,"2026/02/15 21:15:00",0.0384,219,,0,0,,0.1853,1057,
1771191900,"2026/02/15 21:45:00",0.0503,287,,0,0,,0.0002,1,
1771193700,"2026/02/15 22:15:00",0.0614,350,,0,0,,0.0002,1,
1771195500,"2026/02/15 22:45:00",0.0594,339,,0,0,,0.0002,1,
1771197300,"2026/02/15 23:15:00",0.0552,315,,0,0,,0.0002,1,
1771199100,"2026/02/15 23:45:00",0.0571,326,,0,0,,0.0002,1,
1771200900,"2026/02/16 00:15:00",0.0529,302,,0,0,,0.0002,1,
1771202700,"2026/02/16 00:45:00",0.0526,300,,0,0,,0.0002,1,
1771204500,"2026/02/16 01:15:00",0.0566,323,,0,0,,0.0002,1,
1771206300,"2026/02/16 01:45:00",0.0556,317,,0,0,,0.0002,1,
1771208100,"2026/02/16 02:15:00",0.0564,322,,0,0,,0.0002,1,
1771209900,"2026/02/16 02:45:00",0.0586,334,,0,0,,0.0002,1,
1771211700,"2026/02/16 03:15:00",0.0568,324,,0,0,,0.0002,1,
1771213500,"2026/02/16 03:45:00",0.0514,293,,0,0,,0.0002,1,
1771215300,"2026/02/16 04:15:00",0.0622,355,,0,0,,0.0002,1,
1771217100,"2026/02/16 04:45:00",0.0517,295,,0,0,,0.0002,1,
1771218900,"2026/02/16 05:15:00",0.0612,349,,0,0,,0.0002,1,
1771220700,"2026/02/16 05:45:00",0.0505,288,,0,0,,0.2132,1216,
1771222500,"2026/02/16 06:15:00",0.0593,338,,0,0,,0.2118,1208,
1771224300,"2026/02/16 06:45:00",0.0535,305,,0,0,,0.1509,861,
1771226100,"2026/02/16 07:15:00",0.0568,324,,0,0,,0.0002,1,
1771227900,"2026/02/16 07:45:00",0.0451,257,,0,0,,0.0002,1,
1771229700,"2026/02/16 08:15:00",0.0594,339,,0,0,,0.0002,1,
1771231500,"2026/02/16 08:45:00",0.0629,359,,0,0,,0.0273,156,
1771233300,"2026/02/16 09:15:00",0.0643,367,,0,0,,0.1129,644,
1771235100,"2026/02/16 09:45:00",0.057,325,,0.0103,59,,0.0002,1,
1771236900,"2026/02/16 10:15:00",0.0605,345,,0.007,40,,0.0002,1,
1771238700,"2026/02/16 10:45:00",0.0596,340,,0,0,,0.0002,1,
1771240500,"2026/02/16 11:15:00",0.057,325,,0,0,,0.0002,1,
1771242300,"2026/02/16 11:45:00",0.06,342,,0,0,,0.0002,1,
1771244100,"2026/02/16 12:15:00",0.0666,380,,0,0,,0.0002,1,
1771245900,"2026/02/16 12:45:00",0.0668,381,,0,0,,0.0002,1,
1771247700,"2026/02/16 13:15:00",0.0584,333,,0,0,,0.0002,1,
1771249500,"2026/02/16 13:45:00",0.0575,328,,0,0,,0.0002,1,
1771251300,"2026/02/16 14:15:00",0.0629,359,,0,0,,0.0002,1,
